Nama Kecamatan,NPSN,Nama Sekolah,Alamat,Desa/Kelurahan,Kecamatan/Kota (LN),Kab.-Kota/Negara (LN),Propinsi/Luar Negeri (LN),Status Sekolah,Bentuk Pendidikan,Jenjang Pendidikan,Lintang,Bujur
Nagreg,20278145,MTSS MIFTAHUL JANNAH,Kp. Lio Rt 03 Rw 08 Desa Citaman,CITAMAN,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0137,107.8784
Nagreg,69927368,MTsSPonpes Riyadhul Huda,Kp. Marga Mulya Rt. 04/01,NAGREG KENDAN,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0169,107.8889
Nagreg,20257728,SD IT MATAHATI,Jl. Raya Nagreg Kp. Taman Mekar Rt.05 Rw.15,CITAMAN,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.0151643,107.880604
Nagreg,70025423,SDIT JAISYUL QURAN BINEKAS,JL. PASANGGRAHAN KIDUL RT 03 RW 07,GANJAR SABAR,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.021774114,107.8755889
Nagreg,20207006,SDN BOJONG 01,Kp. Durung,BOJONG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0257,107.8685
Nagreg,20207002,SDN BOJONG 02,Kp. Durung,BOJONG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0261,107.8687
Nagreg,20208018,SDN CIARO 01,Kp. Ciburial,CIHERANG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0427,107.907
Nagreg,20208028,SDN CIARO 02,Jl. Raya Andir,CIARO,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0366,107.9214
Nagreg,20208011,SDN CIBEUNEUR,Cibeuneur,NAGREG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0248,107.8826
Nagreg,20207980,SDN CIBUNAR,Kp. Mekarlaksana RT 04/06,CITAMAN,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0083,107.8825
Nagreg,20208213,SDN CIHERANG,Jalan Cagak,CIHERANG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0391,107.9087
Nagreg,20208110,SDN CILAME,Kp Cilame,MANDALAWANGI,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.023895,107.862583
Nagreg,20207462,SDN CIPAKU,Kp. Cipaku,CIARO,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.047,107.9279
Nagreg,20207643,SDN GANJARSABAR 01,Kp. Ganjar Sabar,GANJAR SABAR,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0158781,107.8763617
Nagreg,20207642,SDN GANJARSABAR 02,Kp. Ganjarsabar,GANJAR SABAR,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0161709,107.8764368
Nagreg,20205738,SDN KUJANG,JALAN LETTU JHONI SUHODO YONIF PARA RAIDER 330,GANJAR SABAR,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0144,107.8701
Nagreg,20205788,SDN LEBAKWANGI 01,Jl. Stasiun Lebak Jero,CIHERANG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0519,107.8967
Nagreg,20205698,SDN MANDALAWANGI,Kp. Bojong,MANDALAWANGI,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0245,107.8621
Nagreg,20205069,SDN NAGREG 01,Jl. Raya Nagreg  Km. 37,NAGREG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0201,107.8873
Nagreg,20205068,SDN NAGREG 02,Jl. Raya Nagreg  Km. 37,NAGREG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0195,107.8872
Nagreg,20205067,SDN NAGREG 03,Jl. Raya Nagreg,NAGREG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0199348,107.8867033
Nagreg,20205066,SDN NAGREG 04,Jl. Raya Nagreg Km. 37,NAGREG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.02,107.8871
Nagreg,20205065,SDN NAGREG 05,Jl. Raya Nagreg Km. 37,NAGREG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0195,107.8861
Nagreg,20205078,SDN NYALINDUNG,Kp. Nyalindung,GANJAR SABAR,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0096,107.8674
Nagreg,20205411,SDN PAMUCATAN 01,Kp. Pamucatan,NAGREG KENDAN,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0238,107.8981
Nagreg,20205409,SDN PAMUCATAN 02,Kp. Gunung Batu RT.003 RW.009,NAGREG KENDAN,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0133,107.8946
Nagreg,20205395,SDN PAMUJAAN 01,Pamujaan,CITAMAN,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0094,107.8891
Nagreg,20205991,SDN SUKAWANGI,Jl. Cibisoro Bojong Nagreg.,BOJONG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0317,107.8682
Nagreg,69972422,SMP IT MATAHATI,Jl. Raya Nagreg Kp. Taman Mekar RT 05/15,CITAMAN,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.01522,107.88085
Nagreg,70052039,SMP IT QUANTUM,Kp. Jalan Cagak RT.03 RW.03,CIHERANG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0364,107.9078
Nagreg,20252586,SMP MATHLA UL ANWAR NAGREG,Kp. Durung Rt.02 Rw. 02,BOJONG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0284,107.8681
Nagreg,20227727,SMP PGRI GANJAR SABAR,Kp.Ganjarsabar RT.02 Rw.17 Desa Ganjarsabar Kecamatan  Nagreg Kabupaten Bandung,GANJAR SABAR,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0163,107.8763
Nagreg,20227761,SMP TRIBHAKTI,Jl. Ciherang Km 12,CIHERANG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.03405,107.904317
Nagreg,20227781,SMP YP 17 NAGREG,Kp. Gamblung Nagreg Kendan Desa Nagreg,NAGREG,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0179,107.8902
Nagreg,20206048,SMPN 1 NAGREG,Jl. Raya Nagreg Km. 37 No. 08,NAGREG KENDAN,KEC. NAGREG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-7.02,107.8905
Solokanjeruk,60707849,MIS AL-KHOERIYYAH,Jl. Sastra No.94 RT 03/01,-,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-6.9704,107.5405
Solokanjeruk,70058763,MTS PLUS RIYADUL JANNAH,Kp. Cibodas,CIBODAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.011992118,107.7588331
Solokanjeruk,20278184,MTSS AL-FAUZANI,Kp. Haurbuyutkaum Rt 02 Rw 10,-,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.079386,107.732947
Solokanjeruk,69958723,MTsS At-Taawun,Jl. Sungai Citarik Utara,LANGENSARI,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.004609703,107.7539621
Solokanjeruk,20278185,MTSS UNWANUL FALAH,Jl. Rancaekek-Majalaya No. 342,SOLOKANJERUK,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0097,107.7491
Solokanjeruk,70039028,PDF WUSTHA MIFTAHUL HASANAH,KP. CISARADAN GIRANG RT.03 RW.02,LANGENSARI,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,PDF WUSTHA,DIKDAS,-7.0249,107.7532
Solokanjeruk,70051266,SD CINTA AL QURAN,Kp. Cisaradan Girang RT. 02 RW. 15,LANGENSARI,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.025139435,107.7562882
Solokanjeruk,69948567,SD IT At-Taufik,Kmp. Pengkolan RT 03/09,PANYADAP,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.0298,107.7677
Solokanjeruk,70048829,SD Mutiara Embun Pagi,Jl. Anyar Majalaya No 79,RANCAKASUMBA,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.025754845,107.7456498
Solokanjeruk,20206632,SD PUI CIBODAS,Jalan Rancanyiruan No. 61,CIBODAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.012657,107.760608
Solokanjeruk,20206883,SDN BOJONGBUBU 01,Kp. Bojong Bubu,PADAMUKTI,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0172,107.769
Solokanjeruk,20206882,SDN BOJONGBUBU 02,Kp. Bojong Bubu,PADAMUKTI,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0172,107.7693
Solokanjeruk,20206881,SDN BOJONGEMAS 01,JL. SAPAN,BOJONGEMAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9954,107.7124
Solokanjeruk,20206879,SDN BOJONGEMAS 03,Jalan Raya Sapan Ranca Tunjung,BOJONGEMAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9923,107.7082
Solokanjeruk,20227517,SDN BOJONGEMAS 04,Kp. Bendungan Telur,BOJONGEMAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0104,107.733
Solokanjeruk,20207872,SDN CIBODAS 01,Jalan Rh Kosasih No. 90,CIBODAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.012,107.7624
Solokanjeruk,20207841,SDN CIBODAS 02,JL. RHO KOSASIH NO.90,CIBODAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.012009,107.762239
Solokanjeruk,20207629,SDN GAMBLANG,Jl. Gamblang No. 03,PANYADAP,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0227,107.7824
Solokanjeruk,20227532,SDN INPRES PANYADAP,Kp. Pengkolan,PANYADAP,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.027038,107.768322
Solokanjeruk,20205457,SDN JERUK MIPIS,Kp. Jeruk Mipis,BOJONGEMAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9965,107.7323
Solokanjeruk,20205110,SDN NEGLASARI,Kp. Pengkolan,PANYADAP,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0267,107.7681
Solokanjeruk,20205261,SDN PANYADAP 01,Kp. Pengkolan,PANYADAP,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.027054,107.768136
Solokanjeruk,20205271,SDN PANYADAP 02,Kp. Pengkolan,PANYADAP,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0267,107.7683
Solokanjeruk,20205270,SDN PANYADAP 03,Kp. Pengkolan,PANYADAP,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.027,107.7686
Solokanjeruk,20205269,SDN PANYADAP 04,Kp. Pengkolan,PANYADAP,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.026729,107.768564
Solokanjeruk,20206344,SDN PATROL 01,Kp. Patrol,PADAMUKTI,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.005607,107.774288
Solokanjeruk,20206256,SDN RANCAATING 01,Jl. Haurbuyut,BOJONGEMAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0026,107.7335
Solokanjeruk,20206252,SDN RANCAKASUMBA 01,Kp. Babakan Desa,RANCAKASUMBA,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0111,107.7257
Solokanjeruk,20206251,SDN RANCAKASUMBA 02,Kp. Manirancan No. 46,RANCAKASUMBA,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0293,107.7479
Solokanjeruk,20206249,SDN RANCAKASUMBA 04,Kp. Manirancan No. 46,RANCAKASUMBA,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0296,107.7478
Solokanjeruk,20206248,SDN RANCAKASUMBA 05,Kp. Manirancan No. 46,RANCAKASUMBA,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0296,107.7479
Solokanjeruk,20206247,SDN RANCAKASUMBA 06,Kp. Bojong Gede Pojok,RANCAKASUMBA,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0131,107.7212
Solokanjeruk,20206325,SDN RANCALONGONG 01,"Jalan Raya Majalaya - Rancaekek KM.4,5",SOLOKANJERUK,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.002,107.7488
Solokanjeruk,20206471,SDN SOLOKAN GARUT,"Jalan Raya Malajaya - Rancaekek KM 3,5",SOLOKANJERUK,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0187,107.7493
Solokanjeruk,20206470,SDN SOLOKANJERUK 01,Jl. Sastra No. 14,SOLOKANJERUK,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0113,107.7475
Solokanjeruk,20206469,SDN SOLOKANJERUK 02,Jl. Sastra No. 14,SOLOKANJERUK,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0113522,107.7475503
Solokanjeruk,20206467,SDN SOLOKANJERUK 05,Jl. Sastra No. 23,SOLOKANJERUK,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0122,107.7461
Solokanjeruk,20206490,SDN SUKAMANAH 01,Jl. Moch. Noor No.49,LANGENSARI,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.013189,107.755968
Solokanjeruk,20206489,SDN SUKAMANAH 02,Jl. Moch Noor No. 49,LANGENSARI,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.013374,107.755869
Solokanjeruk,20206475,SDN SUKAMANAH 03,Jl.Moch. Noor no 49,LANGENSARI,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0046,107.7552
Solokanjeruk,20205980,SDN SUKAMANAH 04,JL.MOCH.NOOR NO 49,LANGENSARI,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.01347,107.7561154
Solokanjeruk,20206019,SDN SUKASARI 01,Jalan Rancanyiruan,CIBODAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.021910260961614,107.75941109660758
Solokanjeruk,20206029,SDN SUKASARI 02,KP.RANCANYIRUAN,CIBODAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0218891,107.7592779
Solokanjeruk,20205846,SDN TAWANGHEMAN 01,Jl. RANCAKASUMBA NO.248,RANCAKASUMBA,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0221178,107.7290109
Solokanjeruk,20228250,SMP BHAKTI PUTRA,Jln. Cibodas No.61,CIBODAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0125,107.7606
Solokanjeruk,20228261,SMP DARUSSALAM,Jl. Rancakasumba - Sapan No. 379,RANCAKASUMBA,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.01363,107.724395
Solokanjeruk,20227655,SMP DIENUL ISLAM,Jl Raya Bojong Emas No 42,BOJONGEMAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.994804,107.714152
Solokanjeruk,20206187,SMP GPI SOLOKANJERUK,Jalan K.Mansyur,SOLOKANJERUK,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0119,107.7509
Solokanjeruk,70033392,SMP HABIBI BINA CENDIKIA,BABAKAN MUNDEL RT.002 RW.003,SOLOKANJERUK,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.011056694,107.7478825
Solokanjeruk,70047441,SMP NEGERI 3 SOLOKANJERUK,JL. JERUKNIPIS 02/14,BOJONGEMAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-6.995940543,107.7324774
Solokanjeruk,20240364,SMP PGRI 450 SOLOKANJERUK,Jl. Patrol Terusan Cicalengka No. 144,PADAMUKTI,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.006,107.7739
Solokanjeruk,20228390,SMP YPPSD SOLOKANJERUK,Kp. Sabagi  RT. 01  RW. 17 / Jln. Panyadap No. 64,PANYADAP,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.026,107.769
Solokanjeruk,20206105,SMPN 1 SOLOKANJERUK,Jl. K. Mansyur No.20 Solokanjeruk,SOLOKANJERUK,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-7.0119,107.7506
Solokanjeruk,20255833,SMPN 2 SOLOKANJERUK,Jl. Rancapanjang No. 27,CIBODAS,KEC. SOLOKANJERUK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-7.0178,107.7629
Cangkuang,60707729,MIS AL-HALIM,Perum Gading Tutuka 2 K-11A/23,CILUNCAT,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0434,107.5447
Cangkuang,60707730,MIS IMTAQ,Bumi Parken B2 No. 3-4 Rt. 01 Rw. 14,NAGRAK,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0573,107.5433
Cangkuang,60726883,MIS MIFTAHUL JAZA,Jl. Gumuruh RT 03 RW 04,NAGRAK,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0578,107.5543
Cangkuang,60726884,MIS NURHAYATI,Komplek Sanggar Indah Banjaran Blok I.5 No.20,NAGRAK,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0746,107.5872
Cangkuang,60707731,MIS PERSIS 23,Jln. Cirengit No. 65 Rt.003 Rw. 003,TANJUNGSARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0332,107.5717
Cangkuang,60707732,MIS RIYADLUS SALAM,Jl. Banda Asri No. 32 RT 01/02 Bojongsayang,CANGKUANG,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0379,107.5412
Cangkuang,20278066,MTSS AL-MUKHLIS,Jl. Panyaungan Rt.02 Rw.01 Ds. Nagrak,NAGRAK,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-6.9748,107.6348
Cangkuang,20278067,MTSS AT-TAQWA,Kp. Leuweung Datar Rt. 02/05,BANDASARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.072,107.5244
Cangkuang,60727357,MTSS IMTAQ,Komp.bumi Parken Jl.beo Dalam Blok B2 No 3-4,PANANJUNG,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0572,107.5429
Cangkuang,20278068,MTSS NURUL FALAH BANDASARI,"Jln. Bandasari No.156, Rt 01 Rw 12",BANDASARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0337,107.7319
Cangkuang,20278069,MTSS PERSIS 23 CIRENGIT,Jl. Cirengit No. 65 Rt. 03 Rw. 03,TANJUNGSARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0331,107.5716
Cangkuang,69927370,MTsSAssubkiyah,Kp. Sodong Rt. 01/03,NAGRAK,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.062897059995272,107.5439112389369
Cangkuang,69976209,PPI NO. 323 AL-HIKMAH CANGKUANG,Kp. Cangkuang RT 04 RW 01,CANGKUANG,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0422,107.558
Cangkuang,69928475,SD INSAN KAMIL,KP. POJOK RT 04 RW 04,CILUNCAT,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.0430767,107.5486183
Cangkuang,69984573,SD IT INSAN KARIMA,Komp. Parahyangan Kencana B-19 No. 1,NAGRAK,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.0531,107.5467
Cangkuang,69932773,SD IT PLUS AL-MUHSININ,Jl. Nagrak No. 64 Salamanjah,JATISARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.0649133,107.5510433
Cangkuang,70014114,SDIT FITHRAH INSANI 7,Jl. Bojong Sayang RT 03 RW 01,PANANJUNG,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.0358,107.5443
Cangkuang,20208079,SDN CIKANCUNG,Kp. Cikancung,PANANJUNG,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.046585,107.5307583
Cangkuang,20208095,SDN CIKUYA 1,KP. CIKUYA Rt.03 Rw.01,BANDASARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0535683,107.535375
Cangkuang,20208093,SDN CIKUYA 2,Jalan Bandasari No. 120 Rt. 01 Rw. 01,BANDASARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0544417,107.53551
Cangkuang,20207535,SDN CILUNCAT 1,Kp. Ciluncat,CILUNCAT,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0433933,107.55134
Cangkuang,20207533,SDN CILUNCAT 2,Kp. Ciluncat,CILUNCAT,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0433,107.5518
Cangkuang,20207492,SDN CIRENGIT,Jl. Cirengit,TANJUNGSARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0357033,107.57601
Cangkuang,20207783,SDN CISALAK,Kp.cisalak,JATISARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.072385,107.5419083
Cangkuang,20207730,SDN CITALAKSANA,Kp. Leuweung Datar,BANDASARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.076248,107.522558
Cangkuang,20207791,SDN DAHNIAR,Jl. Bandasari No. 5,BANDASARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0450417,107.5385667
Cangkuang,20205548,SDN GUNUNGSARI,Jl. Panyawungan,NAGRAK,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.054365,107.5518283
Cangkuang,20205602,SDN JATISARI,Kp. Nagrak,JATISARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0673267,107.549225
Cangkuang,20205439,SDN KARANGSETRA,Jl. Raya Soreang Banjaran No. 230,CILUNCAT,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0393983,107.5514933
Cangkuang,20205693,SDN MALAKASARI,Jl. Malakasari,CILUNCAT,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0465483,107.5506517
